,chrom,start,stop,gamb_colu,arab,gamb,colu
529,2R,52900001,53000000,0.44872791777027193,0.1010859972543636,0.2605520861176585,0.30469224600879646
530,2R,53000001,53100000,0.4301209187936498,0.0930339985218034,0.2469770301587552,0.27923255190679636
531,2R,53100001,53200000,0.4542662504265618,0.0980691444707319,0.26637681525764334,0.3099935541765145
532,2R,53200001,53300000,0.4263577706650409,0.09155825608267767,0.23929279073311996,0.2827185896458873
533,2R,53300001,53400000,0.47102582248481756,0.10943870062946413,0.2786820493408601,0.32767729300044435
534,2R,53400001,53500000,0.47677751167994975,0.10215011727912432,0.28263515370421266,0.3326528208550901
535,2R,53500001,53600000,0.44619826423705955,0.09786071180246754,0.2533453200096816,0.3028249368970644
536,2R,53600001,53700000,0.4709433229813665,0.11298585058368722,0.27010869565217394,0.32449534161490684
537,2R,53700001,53800000,0.4450854579524161,0.10238053045070589,0.2528192606893419,0.30618363522798253
538,2R,53800001,53900000,0.43521431007693184,0.10382658871763724,0.2351536741577292,0.30666616136734
539,2R,53900001,54000000,0.48479373682625715,0.11227102969944869,0.2814852454080096,0.34675173140620297
540,2R,54000001,54100000,0.4703865965208146,0.10702141513529156,0.2694810551207083,0.3298443715286052
541,2R,54100001,54200000,0.4337689387576847,0.09569746108776706,0.23677226458830247,0.3073537810326872
542,2R,54200001,54300000,0.43701913811761567,0.08884249928016125,0.2513601257097114,0.2981158367552663
543,2R,54300001,54400000,0.41519830845133593,0.07888455724401305,0.23587706371072809,0.28066465902052495
544,2R,54400001,54500000,0.45198423127463866,0.09017761255679471,0.2639859833552343,0.31490144546649146
545,2R,54500001,54600000,,0.14678495490871765,,
546,2R,54600001,54700000,0.4214136873404978,0.08040736708401379,0.24007866825876237,0.2820116597597809
547,2R,54700001,54800000,0.43243628263572315,0.07868831418853879,0.2532506216328222,0.29214152507252383
548,2R,54800001,54900000,0.43136078666619615,0.07373149787428791,0.24608019572556078,0.29715233423903453
549,2R,54900001,55000000,0.4439937476586015,0.07205127883493684,0.2559326193951764,0.29883349911511287
550,2R,55000001,55100000,0.4236853140988006,0.06831815702930046,0.23780927618887865,0.28947412563952024
551,2R,55100001,55200000,0.40623787045963916,0.07431152178991357,0.22448570748869998,0.27160153755618716
552,2R,55200001,55300000,0.4319356847034621,0.0811566265060241,0.2451479305957827,0.297999621037815
553,2R,55300001,55400000,0.44349010026976127,0.08039913728139698,0.25132335725556065,0.3078841553417825
554,2R,55400001,55500000,0.4468699260328342,0.07330906163669296,0.2599675266101389,0.30813638823741657
555,2R,55500001,55600000,0.4716259394266685,0.07702769535113749,0.2828180549930246,0.32959812789703435
556,2R,55600001,55700000,0.47467308878848796,0.07266295736762593,0.28825906096371634,0.33761917082976733
557,2R,55700001,55800000,0.4663361661945231,0.06533510546653867,0.2768413597733711,0.32586166194523136
558,2R,55800001,55900000,0.4795934235265844,0.06410027839872733,0.2870067998360123,0.3381115964770912
559,2R,55900001,56000000,0.45551911805749373,0.06029466807308857,0.2653153781747139,0.3118545911247558
560,2R,56000001,56100000,0.4582837498347217,0.061141148050155296,0.272026091938825,0.31871538337226557
561,2R,56100001,56200000,0.47181444509688786,0.06367807638811172,0.2796535525543159,0.3284563189143342
562,2R,56200001,56300000,0.482535070792047,0.06561258431118913,0.2912772923397151,0.3338826131263416
563,2R,56300001,56400000,0.4850903930201429,0.07123176153797983,0.28853193994226456,0.34275162481655297
564,2R,56400001,56500000,0.4649806097887136,0.07624231953974282,0.2761266381385397,0.31667892484621557
565,2R,56500001,56600000,0.48896768034910676,0.07720644452785076,0.292417837174417,0.3336151643256512
566,2R,56600001,56700000,0.48856946118092615,0.06620650561029694,0.2842313651230849,0.3445859872611465
567,2R,56700001,56800000,0.45115475387727577,0.05709176921127474,0.24810350640593393,0.3231203641267701
568,2R,56800001,56900000,0.4729755865331687,0.056204082817899355,0.27156820447208296,0.3361798354582918
569,2R,56900001,57000000,0.4491243272826781,0.060147861089004995,0.2516076803794582,0.3077966797409468
570,2R,57000001,57100000,0.4363190766068464,0.055910333228214024,0.24606688275753025,0.30396342266845866
571,2R,57100001,57200000,0.4567523654783523,0.05433609211946743,0.26472649654337504,0.32264487559336075
572,2R,57200001,57300000,0.5022760399147886,0.06798754362864966,0.29797062450947415,0.3644354748290167
573,2R,57300001,57400000,0.4403823981552652,0.05661794836770933,0.24529208301306688,0.3080082628747118
574,2R,57400001,57500000,0.4294443654966605,0.05201753928068069,0.23098686165333884,0.30237575413076334
575,2R,57500001,57600000,0.45507918846618217,0.05517377475448657,0.26136928576501506,0.3254894533746834
576,2R,57600001,57700000,0.4199405897106927,0.048138344803246864,0.23893570049816798,0.29171145555208805
577,2R,57700001,57800000,0.4504576842781436,0.05685331888866319,0.2558443644038634,0.31212003028286955
578,2R,57800001,57900000,0.4239839034205231,0.055209210895815784,0.2356338028169014,0.2896780684104628
579,2R,57900001,58000000,0.435407949790795,0.05716868459979182,0.24702536610878661,0.2888336820083682
580,2R,58000001,58100000,0.4452630950960506,0.06681963033779477,0.25417611263572365,0.28579525116334564
581,2R,58100001,58200000,0.40995632022940215,0.05608043955359783,0.23588743289653563,0.2759327798339502
582,2R,58200001,58300000,0.4112429932530332,0.056243608680831725,0.23216298095921084,0.2762158443953342
583,2R,58300001,58400000,0.34178222866149754,0.043137314614611566,0.17795220430193126,0.2306198156315178
584,2R,58400001,58500000,0.368105497660093,0.05306255655605168,0.1960139347816336,0.24583227426999388
585,2R,58500001,58600000,0.3291142301043291,0.04698448448448449,0.16305806404816306,0.21326418356121327
586,2R,58600001,58700000,0.31616877485721123,0.04829831993314314,0.1521784635626925,0.20897999461738584
587,2R,58700001,58800000,0.3068547428480862,0.05211999069839547,0.14186544100166415,0.20315397416594025
588,2R,58800001,58900000,0.35970347220960447,0.05901899412597007,0.17157548558242636,0.23992950197140106
589,2R,58900001,59000000,0.3556522662137777,0.06633214320177555,0.17068251777942894,0.2356437745462265
590,2R,59000001,59100000,0.3738566315370849,0.060548483121160304,0.1817955856034997,0.24565022867369257
591,2R,59100001,59200000,0.40096024582293066,0.08287382419721051,0.1984251968503937,0.2752832725177645
592,2R,59200001,59300000,0.33325702512447775,0.06686560857738928,0.15366565558289932,0.22632060893950667
593,2R,59300001,59400000,0.36127983844248457,0.06411372207716855,0.1729170282252339,0.2418314058974804
594,2R,59400001,59500000,0.3562055031749086,0.05563264791219882,0.1692707331152588,0.23648258610736964
595,2R,59500001,59600000,0.3488136356810332,0.060939060939060936,0.16323772338188916,0.2352830755368674
596,2R,59600001,59700000,,0.09180494167089341,,
597,2R,59700001,59800000,0.3517676397242189,0.06696932018621866,0.1651459586328297,0.23750916825583102
598,2R,59800001,59900000,0.3394049145440366,0.06947638933504657,0.1564511651884261,0.22656074445164104
599,2R,59900001,60000000,0.36133729004341664,0.07578357355296271,0.17566915666525357,0.24382007689271565
600,2R,60000001,60100000,0.38416303811105623,0.07799091367995961,0.18337298559051937,0.26327602459936256
601,2R,60100001,60200000,0.35573577467024753,0.07089029092183666,0.1690370037175705,0.2336909786074325
602,2R,60200001,60300000,0.33620387873696,0.06913562895291638,0.1515647973114892,0.22075194286914515
603,2R,60300001,60400000,0.3388556711899634,0.07548996935884836,0.15673900929258852,0.22466376492913837
604,2R,60400001,60500000,0.34145466860569357,0.07144800072536041,0.1548100484092675,0.23095005677630137
605,2R,60500001,60600000,0.43346643643427585,,0.21605870925965898,0.3070364774444205
606,2R,60600001,60700000,0.40977951102444876,0.0842523724031803,0.19314034298285085,0.28523573821308934
607,2R,60700001,60800000,0.389916009423333,0.07377987691426936,0.18160401515927482,0.2763238758578306
608,2R,60800001,60900000,0.3451533907946241,0.06569946414319917,0.1543356279285012,0.23721100634388076
609,2R,60900001,61000000,0.43509739700051714,0.10009991824870561,0.23352295581221627,0.2897776245474918
610,2R,61000001,61100000,0.35473465939635973,0.06011421701232342,0.1545580216573228,0.2381921511404654
611,2R,61100001,61200000,0.34020460470108876,0.05911994322214337,0.1378781572433131,0.23435343600078862
612,2R,61200001,61300000,0.29552785923753666,0.05185928872070124,0.1187316715542522,0.199633431085044
613,2R,61300001,61400000,0.39658731935427705,0.07911236083140176,0.175161057632515,0.27475561525259307
614,2R,61400001,61500000,0.4124425617461229,0.06594966016879528,0.18649483055715108,0.2914273406088455
615,2R,61500001,61545105,0.40128584844325654,,0.18803727515711913,0.2720508560283176
616,2L,1,100000,,,,
617,2L,100001,200000,0.4308101223766543,0.06679960119641076,0.2288609557561327,0.28728058032006204
618,2L,200001,300000,0.37613881223301704,0.0777505863158968,0.18005519222772465,0.25146486220844516
619,2L,300001,400000,0.43729114096705995,0.11251307933772389,0.21083680010911818,0.30798608743094863
620,2L,400001,500000,0.3450886262924668,0.062385177657037875,0.14887106984595908,0.2284764718294999
621,2L,500001,600000,0.3904246116815224,0.0748395573298297,0.18225582007597127,0.2646583173492798
622,2L,600001,700000,0.36416664745348487,,0.15472759550872664,0.2505014640444516
623,2L,700001,800000,0.354072529255011,0.0652720848056537,0.15988877302745916,0.23799868690379639
624,2L,800001,900000,0.39570562311541135,0.09292098169953185,0.1680307498591736,0.277312038172239
625,2L,900001,1000000,0.3587743492501293,0.07049776286353468,0.15490863644199276,0.2525857610756766
626,2L,1000001,1100000,0.3883059739380606,0.07596037690263349,0.19423760365544085,0.2597309189372144
627,2L,1100001,1200000,0.3601820535304188,0.08445569620253164,0.16209445070775397,0.24222305733015992
628,2L,1200001,1300000,0.338801731506245,0.06896303235569648,0.15313353001185587,0.2194436019741377
629,2L,1300001,1400000,0.2964364459805733,0.05933999394489858,0.12234074250640606,0.1968893391335439
630,2L,1400001,1500000,0.3429680759275237,0.06012207527975585,0.1458153580672994,0.2294219154443486
631,2L,1500001,1600000,0.3052814577531671,0.052731046352698985,0.13320348341194083,0.2011815269706872
632,2L,1600001,1700000,0.3540756560851697,0.07181304536792485,0.16289680613532667,0.23861760994078246
633,2L,1700001,1800000,0.39151667364308634,0.08883112911856891,0.17245709501883633,0.27812659876284823
634,2L,1800001,1900000,0.3738703220719355,0.0827334321405886,0.15497058288348395,0.2627221447200825
635,2L,1900001,2000000,0.3271089865340703,0.061825747457104695,0.14022919823299687,0.22149427004417507
636,2L,2000001,2100000,0.31314878892733566,0.05772076961026147,0.13857113779767963,0.20246285365357217
637,2L,2100001,2200000,0.35018388082029545,0.0612909621321551,0.16539923954372623,0.2335598080159571
638,2L,2200001,2300000,0.2944872500458631,0.051244884038199184,0.12727022564667034,0.19331315354980738
639,2L,2300001,2400000,0.32539261904097744,0.06464678178963894,0.15043655332087366,0.2122513877653491
640,2L,2400001,2500000,0.2869949414100019,0.05175008177952241,0.12322042218949436,0.1873172397600905
641,2L,2500001,2600000,0.3113511646647991,0.0546364865122123,0.14472926819908669,0.20315438044437623
642,2L,2600001,2700000,0.34236947791164657,0.05544971024847186,0.16791239030194854,0.2243046259110516
643,2L,2700001,2800000,0.3586893864280938,0.05954543337525034,0.17630104452489104,0.23247019760658535
644,2L,2800001,2900000,0.3028237771609074,0.046656877141458636,0.13965731789030345,0.19691777543792477
645,2L,2900001,3000000,0.30321303769675606,0.040657144249987814,0.13574233849769612,0.19760645699972168
646,2L,3000001,3100000,0.3485258683704686,0.040884960671502824,0.1713728781438666,0.23483228199366488
647,2L,3100001,3200000,0.3956949329165038,0.044162636928846345,0.20756806044027615,0.2703530024749251
648,2L,3200001,3300000,0.4334933941021676,0.04837734327756501,0.240226797970755,0.30411546078511165
649,2L,3300001,3400000,0.43845025711474556,0.05080148822977155,0.24629179274880725,0.3156106707260475
650,2L,3400001,3500000,0.4716073387177186,0.052037434445276885,0.26857114368331836,0.3391788812443913
651,2L,3500001,3600000,0.49529711375212226,0.061957830395455805,0.28915110356536505,0.3503056027164686
652,2L,3600001,3700000,0.5025331228118349,0.06079719910526974,0.2911924212260589,0.36840804558248097
653,2L,3700001,3800000,0.5135980713492428,0.05706091638370693,0.30597014925373134,0.37070997101606307
654,2L,3800001,3900000,0.5212764244658756,0.06439565756448638,0.3081579752378806,0.3765838579317673
655,2L,3900001,4000000,0.5551506678168784,0.06349085365853659,0.3307552726299194,0.41040247493827525
656,2L,4000001,4100000,,,,
657,2L,4100001,4200000,0.4776941881981118,0.07951782372271916,0.28505247234565567,0.31041748267804803
658,2L,4200001,4300000,0.4774841618629074,0.07185137178656298,0.2867130871525598,0.31363792021003367
659,2L,4300001,4400000,0.4531936919374571,0.06590118976717128,0.25776744060983314,0.3035855930950108
660,2L,4400001,4500000,0.43836526011752597,0.05331898673321047,0.2505560904352445,0.30043269922424
661,2L,4500001,4600000,0.5106932982242061,0.06569397905365809,0.3104909925821265,0.36143669117883176
662,2L,4600001,4700000,0.5221673696319018,0.06416870305004978,0.31465682515337423,0.3756230828220859
663,2L,4700001,4800000,0.529299454493253,0.0686505130388351,0.32292563881711167,0.37983060579959804
664,2L,4800001,4900000,0.5036165866048258,0.06093547285763059,0.29956932251118107,0.3491386450223621
665,2L,4900001,5000000,0.49983507751356865,0.05818007691501938,0.29897448199346305,0.35812168280907974
666,2L,5000001,5100000,0.48035502079619724,0.0682865275699152,0.27332144979203804,0.3523098633392751
667,2L,5100001,5200000,,,,
668,2L,5200001,5300000,0.6887325247662254,0.15406106565555777,0.4944912508101102,0.4752337746504953
669,2L,5300001,5400000,,,,
670,2L,5400001,5500000,0.5801266171208368,0.11472602739726027,0.376878612716763,0.39064134324249933
671,2L,5500001,5600000,0.5693950988430354,0.11766636195298033,0.3571103215814886,0.3854195135282864
672,2L,5600001,5700000,0.4836592306986138,0.08765415119424197,0.291639891061538,0.31674775849934206
673,2L,5700001,5800000,0.4429658671586716,0.07535487768045908,0.24280442804428043,0.29669049815498155
674,2L,5800001,5900000,0.49882756278603424,0.08483843985253571,0.3010657049986254,0.3321959344728884
675,2L,5900001,6000000,0.48842521564215335,0.08329827513672697,0.3000750059663837,0.3280999624970168
676,2L,6000001,6100000,0.5212500692635895,0.0936000816576503,0.3151585674442659,0.35874845311316744
677,2L,6100001,6200000,0.5378375521851715,0.08803752121581178,0.33484384082862123,0.3770940125772869
678,2L,6200001,6300000,0.49651410884394626,0.08371676309355686,0.2950686660456171,0.34272921236890347
679,2L,6300001,6400000,0.49399535775557574,0.08701717010322352,0.3011908366131799,0.3337874659400545
680,2L,6400001,6500000,0.5235928849702686,0.09331867278959964,0.3238543161779783,0.35418802542546646
681,2L,6500001,6600000,0.523852007347153,0.0989676290463692,0.324341817545701,0.35822618735240097
682,2L,6600001,6700000,0.516822289678097,0.1038748319276372,0.3106496924089057,0.34497524266802093
683,2L,6700001,6800000,0.5288584812623274,0.11507679265981849,0.31532297830374756,0.3631533530571992
684,2L,6800001,6900000,0.5402581233255889,0.11113036847031094,0.33110263792700956,0.37163311359871937
685,2L,6900001,7000000,0.5123501088013334,0.10064124117392766,0.3131394971989444,0.3481989906940136
686,2L,7000001,7100000,0.5212400758148104,0.10494570141866032,0.3175606717298236,0.35351968931832944
687,2L,7100001,7200000,0.5274393610364754,0.09051048618570498,0.32170856490853544,0.3692811660348191
688,2L,7200001,7300000,0.5385381667145052,0.07819865034419614,0.3365694700052341,0.38163337666942443
689,2L,7300001,7400000,0.5585847914036127,0.09067605042995969,0.3483392171515448,0.3978405957688046
690,2L,7400001,7500000,0.5635132361994665,0.09062364660025986,0.34237635953211576,0.4061153293658937
691,2L,7500001,7600000,0.5567689665471923,0.08115331243254356,0.345131421744325,0.4010603345280765
692,2L,7600001,7700000,0.5309566730900728,0.08139360425240055,0.32482750046621495,0.363077847537349
693,2L,7700001,7800000,0.5413358519524217,0.08902450243797724,0.325993919896107,0.3841386027567073
694,2L,7800001,7900000,0.5350353970757391,0.08647312404101415,0.3323530458086779,0.37271875629973084
695,2L,7900001,8000000,0.55861972195838,0.09028644653844879,0.35355323374492703,0.3912118987997582
696,2L,8000001,8100000,0.5720605914883385,0.10245981967855743,0.35922096657850444,0.4137172397210868
697,2L,8100001,8200000,0.5266628296882038,0.09279726832774932,0.31960362344227017,0.36435864070867324
698,2L,8200001,8300000,0.5630797201935226,0.099757387622248,0.35151459122985423,0.403485254691689
699,2L,8300001,8400000,0.5342710318704914,0.09398972563293326,0.3264493715168038,0.3869333397669425
700,2L,8400001,8500000,,,,
701,2L,8500001,8600000,0.5211717209651676,0.10556202679091438,0.3088442399774669,0.3820768003004413
702,2L,8600001,8700000,0.5507469430402983,0.08857598952150955,0.3404732992572929,0.3989014712942306
703,2L,8700001,8800000,0.5695843060733824,0.09690807567297274,0.36436809644935364,0.4196661904595979
704,2L,8800001,8900000,0.5681915011124612,0.08253733550199616,0.3593012797248039,0.3978823789310905
705,2L,8900001,9000000,0.5530943547163566,0.09060310858143608,0.34921313600816517,0.3854047418727501
706,2L,9000001,9100000,0.5774045073110494,0.09929340742265212,0.3761612079369089,0.4082821138895905
707,2L,9100001,9200000,0.5751321724790222,0.10788249971645684,0.3732114274627734,0.41572488722898576
708,2L,9200001,9300000,0.5383477014869277,0.10816863358453008,0.32811068567804375,0.37509102440628594
709,2L,9300001,9400000,0.5332125836576875,0.113408,0.3240587305869205,0.36849204208254654
710,2L,9400001,9500000,0.5713933415536375,0.10980835204805665,0.35371968762844225,0.4060145225373339
711,2L,9500001,9600000,0.5552878824379668,0.10931775026075793,0.3415375143874301,0.38793864932144867
712,2L,9600001,9700000,0.5573132299326453,0.10589826276916675,0.3530989309769511,0.3902737440524007
713,2L,9700001,9800000,0.541139040141826,0.0986477030479569,0.33441496770925666,0.38397492718753956
714,2L,9800001,9900000,0.547253131626697,0.09686893033487001,0.33219290383228034,0.37669151564173753
715,2L,9900001,10000000,0.5619889932331467,0.09380954768829605,0.35895909516115315,0.394469889324894
716,2L,10000001,10100000,0.5844602526177396,0.11017768284388015,0.3708033995398413,0.4232403624923698
717,2L,10100001,10200000,0.5590314094640424,0.10120882885528312,0.3432062375202054,0.40936895819466895
718,2L,10200001,10300000,0.5401776991069068,0.08726508696159682,0.3318237721405501,0.3959494718451512
719,2L,10300001,10400000,0.5707425290356257,0.09291065352180872,0.36227326112488584,0.4214145895863239
720,2L,10400001,10500000,0.618188610770134,0.11902712607935141,0.4076292896408176,0.463027699204782
721,2L,10500001,10600000,0.5922243573676442,0.11232456076823916,0.3782549363633832,0.4309326872197622
722,2L,10600001,10700000,0.6169567883762619,0.13400269376760132,0.398587130861402,0.4655274082460609
723,2L,10700001,10800000,0.6257853917141174,0.13740223892041098,0.40625613587276654,0.46859660318083646
724,2L,10800001,10900000,0.6110067487650456,0.13393985035467884,0.3863610009508569,0.44917553746608224
725,2L,10900001,11000000,0.5966488655307847,0.13061077499279747,0.3642027634144274,0.434277076092792
726,2L,11000001,11100000,0.5986983641603637,0.1333791632761862,0.37552599889049754,0.42738847470469643
727,2L,11100001,11200000,0.5887031402356645,0.13824565666383185,0.366055379988487,0.4181929253650685
728,2L,11200001,11300000,0.5943987514244662,0.1419660545055416,0.3757989397017292,0.40936679383639696
729,2L,11300001,11400000,0.6160412519871221,0.1405051527802821,0.38610951547617456,0.44368596123275045
730,2L,11400001,11500000,0.6116254036598493,0.13154556661247388,0.3787861223813861,0.4346774861306616
731,2L,11500001,11600000,0.5962800875273523,0.1344524119947849,0.37865929386717134,0.4026110355432018
732,2L,11600001,11700000,0.6179371884694482,0.13691188775181823,0.39770179046556753,0.4269696864071014
733,2L,11700001,11800000,0.636263773597726,0.1457709349241318,0.41354200876527414,0.44616830685254183
734,2L,11800001,11900000,0.6188621830678711,0.14139358013645006,0.39217125772713246,0.43743283645610564
735,2L,11900001,12000000,0.618899529588755,0.1302030636014965,0.39334912597815225,0.44193957629306957
736,2L,12000001,12100000,0.599032615047934,0.12364203436029826,0.3827512030140631,0.42119791601904927
737,2L,12100001,12200000,0.575451958486776,0.10106597958977467,0.3512721794442584,0.41735018413123537
738,2L,12200001,12300000,0.5680153449619373,0.1065620451812947,0.3504885212491758,0.4143859018162201
739,2L,12300001,12400000,0.6182243481129388,0.12552208973740436,0.3960804306428154,0.4528647043829002
740,2L,12400001,12500000,0.5843267484105359,0.1174203530487376,0.3694226839237057,0.4264021344232516
741,2L,12500001,12600000,0.6140964886510237,0.1306302635153491,0.3958155040938063,0.4544188838789613
742,2L,12600001,12700000,0.624589907826902,0.12199621160536318,0.40666722747647605,0.463136769495151
743,2L,12700001,12800000,0.6243747698083617,0.13530660640899891,0.40033741638845655,0.4697453931970203
744,2L,12800001,12900000,0.6572946080408767,0.14779501087662797,0.4340190937205863,0.49842678499394916
745,2L,12900001,13000000,0.5375200642054575,0.10976111784147446,0.32574237560192615,0.37740770465489565
746,2L,13000001,13100000,0.6222526063920697,0.13932629061191948,0.40401640745171763,0.44995727226115195
747,2L,13100001,13200000,0.594956753160346,0.12820183145473507,0.37854956753160346,0.43586161011310715
748,2L,13200001,13300000,0.5845038872051653,0.11434155875885658,0.3544340492818553,0.4157728290947424
749,2L,13300001,13400000,0.5484142203864877,0.09413311321043139,0.32140433692285,0.39241776073167134
750,2L,13400001,13500000,0.6388143018654607,0.1251140465706692,0.4021339739966083,0.47544516676088183
751,2L,13500001,13600000,0.5826445095000287,0.10930584845694596,0.3555479019574077,0.43543711612421787
752,2L,13600001,13700000,0.6222129447220447,0.12416644624187329,0.3858367362914063,0.4789494970580177
753,2L,13700001,13800000,0.595281539924443,0.1141377510371164,0.3619927526920408,0.451646064094986
754,2L,13800001,13900000,0.5910726362775599,0.11345420374771986,0.3685648586500744,0.4457324496145002
755,2L,13900001,14000000,0.5969419581332598,0.11421596023178515,0.3751758954346975,0.44871106726821697
756,2L,14000001,14100000,0.6232269938650307,0.12305257431129137,0.40323926380368097,0.4650920245398773
757,2L,14100001,14200000,0.6327141097508862,0.13290704769653208,0.417862798823559,0.47745154722103517
758,2L,14200001,14300000,0.6212127644519918,0.13430521974114634,0.39411306870445056,0.470289393617774
759,2L,14300001,14400000,0.631466387852577,0.121890703124021,0.40478340422498393,0.481073117410831
760,2L,14400001,14500000,0.6476950591899554,0.13878148723811481,0.4188312873359045,0.4995194237952137
761,2L,14500001,14600000,0.6227194728533187,0.14338369196252967,0.3944539776237216,0.46947628526323015
762,2L,14600001,14700000,0.6338236162797566,0.12629810443272987,0.40773820072065686,0.4925512434284364
763,2L,14700001,14800000,0.6181909170524209,0.11842544772476168,0.39395721256099087,0.46873514325034404
764,2L,14800001,14900000,0.6367774415692822,0.12801422380264474,0.40488053005008345,0.491052796327212
765,2L,14900001,15000000,0.6169627544251367,0.12961623127722788,0.38242241853541725,0.47008381063327187
766,2L,15000001,15100000,0.6449362550284999,0.13224711129130345,0.41964730618247226,0.5068970965350446
767,2L,15100001,15200000,0.6536440230236632,0.1284720191801649,0.41349442482551513,0.51370853377082
768,2L,15200001,15300000,0.6425517359329571,0.12659504883537875,0.41569394561313494,0.5016354540790149
769,2L,15300001,15400000,0.6311012529224866,0.12467284985466694,0.39776991787063126,0.4972963251603621
770,2L,15400001,15500000,0.6210372534696859,0.12933600100037515,0.38991964937910883,0.47556610664718774
771,2L,15500001,15600000,0.631747143050725,0.13988860325621252,0.3889177469623741,0.48997244681331587
772,2L,15600001,15700000,0.6380791523384813,0.1535681438397865,0.40059783467198073,0.48769699989064
773,2L,15700001,15800000,0.6471806409551689,0.15966928657003304,0.41529139555396477,0.49123704091937564
774,2L,15800001,15900000,0.6538503262200319,0.16668339355011375,0.4202891812729555,0.5022703674430858
775,2L,15900001,16000000,0.6275299157925839,0.13953910831992525,0.3759910375732506,0.48664253705618754
776,2L,16000001,16100000,0.5899336202494712,0.10978809815789127,0.35235246918083013,0.4462324020716318
777,2L,16100001,16200000,0.6115659383636648,0.14128524221331645,0.37527593818984545,0.4736750621404113
778,2L,16200001,16300000,0.6375545158988185,0.14622420072845002,0.41073665847276186,0.4901276663230513
779,2L,16300001,16400000,0.6470309576257135,0.14849211614022553,0.40808640659418743,0.5107416092280727
780,2L,16400001,16500000,0.6828291566668527,0.16622086902085764,0.44877769715912263,0.5563710442596417
781,2L,16500001,16600000,0.6186825941867776,0.1430059722104447,0.3779078202834067,0.4907747739033709
782,2L,16600001,16700000,0.585198103706615,0.11180713298831464,0.34647883864311857,0.45168382009776226
783,2L,16700001,16800000,0.6735235893715649,0.14010381802796268,0.42159623258616236,0.5348276752449925
784,2L,16800001,16900000,0.6429154028496419,0.12328695401772274,0.3942471898656743,0.514643284989677
785,2L,16900001,17000000,0.6662483710603794,0.11956701057093184,0.419735508470486,0.5389376900429558
786,2L,17000001,17100000,0.620022656950104,0.1122720886290596,0.37816816867592107,0.48824036656916286
787,2L,17100001,17200000,0.6520879663948604,0.12130302373592783,0.40183525394793,0.5220477570366376
788,2L,17200001,17300000,0.663393915675825,0.14083589865024865,0.408798443812659,0.5308417454160383
789,2L,17300001,17400000,0.6379142853538221,0.13056913452040222,0.38692706559176415,0.5050149502289846
790,2L,17400001,17500000,0.6343925472179683,0.1495827261888992,0.401531393568147,0.5001020929045431
791,2L,17500001,17600000,0.6595249050960543,0.16733253229197959,0.4176061198665593,0.5181180259979293
792,2L,17600001,17700000,0.6559591567530596,0.161084694816216,0.4274006400078169,0.5137894813982461
793,2L,17700001,17800000,0.6179246555025214,0.13718994460065143,0.3896799072351212,0.48706954669255453
794,2L,17800001,17900000,0.6432157736505563,0.14153902934120685,0.4014070535809666,0.5136661223617746
795,2L,17900001,18000000,0.659920640016437,0.13883302409466597,0.4089864266176981,0.5393011698534794
796,2L,18000001,18100000,0.634920123679464,0.13167413819755758,0.3833580262818861,0.510242205617109
797,2L,18100001,18200000,0.6615853658536586,0.15043287030593214,0.40868497733649906,0.5410236347938701
798,2L,18200001,18300000,0.6484213143283335,0.14713617362898984,0.3956382420375128,0.5222922018728764
799,2L,18300001,18400000,0.6538764080297024,0.15295808532908406,0.4040494619595998,0.5267761626077654
800,2L,18400001,18500000,0.6619339258957536,0.16302570523679752,0.4009252120277564,0.5319969159599075
801,2L,18500001,18600000,0.6324589444653378,0.1523972602739726,0.36899837031465466,0.490927040240692
802,2L,18600001,18700000,0.6429101275580702,0.15602358887952822,0.388084883568717,0.5104068186115515
803,2L,18700001,18800000,0.6689563088791632,0.15993442111015693,0.40922780209183296,0.5320821897485349
804,2L,18800001,18900000,0.6802233695079549,0.1695725028042819,0.4208197239490043,0.5497313244126014
805,2L,18900001,19000000,0.701374968679529,0.1809991037313081,0.4336632422951641,0.5695157855174142
806,2L,19000001,19100000,0.6853950611881737,0.1879026376564969,0.4039732201461515,0.5606266135737102
807,2L,19100001,19200000,0.6439952332612437,0.16725334201477202,0.3755572229333098,0.5155360374277266
808,2L,19200001,19300000,0.6353363783423732,0.16545447810034206,0.37447663907127227,0.5110976306023408
809,2L,19300001,19400000,0.6602288462940019,0.19538098978790258,0.39390714962466294,0.5293491728008163
810,2L,19400001,19500000,0.6596529312531876,0.18853786673051734,0.39167505786658646,0.5334056938105638
811,2L,19500001,19600000,0.6653466816814959,0.16656612975678625,0.4004380700169536,0.5450135504708634
812,2L,19600001,19700000,0.6812082737634606,0.16951520453328808,0.41561626946131347,0.5640665783502316
813,2L,19700001,19800000,0.6858693649646416,0.1749295234159373,0.42184997803381374,0.5698737298584244
814,2L,19800001,19900000,0.6822479626629265,0.17890545307065517,0.42000580369017965,0.5589437283872996
815,2L,19900001,20000000,0.6777787727220396,0.16489582792123447,0.41608995433205836,0.5588246581300449
816,2L,20000001,20100000,0.66904014558423,0.15615679859057446,0.40702517190419774,0.5525361212550534
817,2L,20100001,20200000,0.6675297134684618,0.1475512321984521,0.39407949893968536,0.5497978004635794
818,2L,20200001,20300000,0.6707796543112188,0.163705426740244,0.4062585000370911,0.5547711480922826
819,2L,20300001,20400000,0.6494837568593067,0.1547330188537067,0.3781802240328944,0.5247842058321114
